,Unnamed: 0,date,region,course,off,race_name,type,class,pattern,rating_band,age_band,sex_rest,dist,dist_f,dist_m,going,surface,ran,num,pos,draw,ovr_btn,btn,horse,age,sex,lbs,hg,time,secs,dec,jockey,trainer,prize,or,rpr,sire,dam,damsire,owner,comment,name,x,y
3979,3979,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,8.0,9,8,12.75,2.5,Sonic Star (USA),3,C,126,,1:53.33,113.33,4.9,Yuga Kawada,Tetsuya Kimura,,–,–,Into Mischief (USA),Carolina Bertie (USA),Speightstown,Kazutaka Hosaka,,Niigata,139.1838101332008,37.949180519264424
3980,3980,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,15.0,10,15,14.75,2,Arare Tabashiru (JPN),3,C,126,,1:53.66,113.66,26.0,Yutaro Nonaka,Yasuhiro Nemoto,,–,–,Cape Blanco (IRE),Kusanagino Tsurugi (JPN),Durandal,Mitsuhiro Fukuda,,Niigata,139.1838101332008,37.949180519264424
3981,3981,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,13.0,11,13,15.25,.5,Logi Adelaide (JPN),3,C,126,,1:53.74,113.74,22.0,Hiroyuki Uchida,Yukio Inagaki,,–,–,Drefong (USA),Adelaide Hill (JPN),Gold Halo,Masaaki Kumeta,,Niigata,139.1838101332008,37.949180519264424
3982,3982,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,12.0,12,12,16.5,1.25,Sunrise Soleil (JPN),3,C,126,,1:53.95,113.95,8.4,Christophe-Patrice Lemaire,Yoshito Yahagi,,–,–,Kizuna (JPN),Solaria (CHI),Scat Daddy,Life House Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3983,3983,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,10.0,13,10,21.5,5,Meisho Fudo (JPN),3,C,126,,1:54.78,114.78,71.0,Koji Nishizuka,Hideaki Fujiwara,,–,–,Sinister Minister (USA),Tenzan Otohime (JPN),Fuji Kiseki,Yoshio Matsumoto,,Niigata,139.1838101332008,37.949180519264424
3984,3984,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,3.0,14,3,25,3.5,Not Enough (JPN),3,C,126,,1:55.37,115.37,234.0,Hideaki Miyuki,Tamio Hamada,,–,–,Majestic Warrior (USA),Climbing Rose (JPN),Manhattan Cafe,North Hills Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3985,3985,2024-08-04,JPN,Niigata,07:45,Leopard Stakes (3yo) (Dirt),Flat,,Grade 3,,3yo,,1m1f,9f,1800,Standard,AW,15,2.0,15,2,30,5,Harbor Light (JPN),3,C,126,,1:56.20,116.20,137.0,Daito Ozawa,Yoshitada Takahashi,,–,–,Drefong (USA),Curl Fatare (JPN),King Kamehameha,Masahiro Mita,,Niigata,139.1838101332008,37.949180519264424
3986,3986,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,15.0,1,15,0,0,Tudo De Bom (JPN),5,H,126,,1:32.90,92.90,6.6,Kohei Matsuyama,Hirofumi Shii,231883.49,–,110,Isla Bonita (JPN),Coppa (USA),Yesbyjimminy,Yoichi Aoyama,,Niigata,139.1838101332008,37.949180519264424
3987,3987,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,14.0,2,14,1.5,1.5,Dio (JPN),5,H,126,,1:33.15,93.15,14.7,Yasunari Iwata,Yasuyuki Tsujino,90120.29,–,107,Leontes (JPN),Eternal Bouquet (JPN),Manhattan Cafe,Tatsue Ishikawa,,Niigata,139.1838101332008,37.949180519264424
3988,3988,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,6.0,3,6,2,.5,Jun Blossom (JPN),5,H,126,,1:33.23,93.23,3.7,Keita Tosaki,Yasuo Tomomichi,56198.49,–,105,World Ace (JPN),Empress Tiara (JPN),Kurofune,Junji Kawai,,Niigata,139.1838101332008,37.949180519264424
3989,3989,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,8.0,4,8,2.25,0.3,Logi Leon (JPN),3,C,119,,1:33.28,93.28,12.8,Takezo Nagano,Masaaki Koga,34528.85,–,104,Leontes (JPN),B B Barrel (JPN),Pyro,Masaaki Kumeta,,Niigata,139.1838101332008,37.949180519264424
3990,3990,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,13.0,5,13,2.5,0.2,Presage Lift (JPN),5,M,121,,1:33.35,93.35,4.0,Christophe-Patrice Lemaire,Tetsuya Kimura,22833.59,–,99,Harbinger (GB),Supreme Gift (JPN),Deep Impact,Sunday Racing Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3991,3991,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,11.0,6,11,2.5,0.05,Sunrise Ronaldo (JPN),5,H,126,,1:33.33,93.33,42.0,Norihiro Yokoyama,Shogo Yasuda,,–,104,Harbinger (GB),Weisheit (JPN),Admire Vega,Life House Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3992,3992,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,18.0,7,18,3.5,1,Rhinebeck (JPN),7,G,126,,1:33.48,93.48,80.0,Kiwamu Ogino,Yasuo Tomomichi,,–,102,Deep Impact (JPN),Apapane (JPN),King Kamehameha,Kaneko Makoto Holdings Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3993,3993,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,12.0,8,12,3.75,0.3,Ask Konnamonda (JPN),5,H,126,,1:33.53,93.53,38.0,Akihide Tsumura,Mitsumasa Nakauchida,,–,101,Daiwa Major (JPN),Anna Monda (GER),Monsun,Hirosaki Toshihiro Hd Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3994,3994,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,1.0,9,1,4,0.2,Di Speranza (JPN),3,C,121,,1:33.60,93.60,7.6,Mirco Demuro,Tatsuya Yoshioka,,–,102,Rulership (JPN),Lupin (USA),Medaglia Doro,Turf Sport Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3995,3995,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,5.0,10,5,5.25,1.25,Meisho Shintake (JPN),6,H,126,,1:33.78,93.78,47.0,Fuma Izumiya,Teruhiko Chida,,–,98,World Ace (JPN),Admire Bien (JPN),Admire Cozzene,Yoshio Matsumoto,,Niigata,139.1838101332008,37.949180519264424
3996,3996,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,16.0,11,16,5.5,0.2,Onyankopon (JPN),5,G,126,,1:33.85,93.85,22.1,Akira Sugawara,Shigeyuki Kojima,,–,97,Eishin Flash (JPN),Chariot Dor (JPN),Victoire Pisa,Kunio Tahara,,Niigata,139.1838101332008,37.949180519264424
3997,3997,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,7.0,12,7,5.75,0.3,Time To Heaven (JPN),6,H,126,,1:33.86,93.86,172.0,Yoshitomi Shibata,Hirofumi Toda,,–,97,Lord Kanaloa (JPN),Kiss To Heaven (JPN),Admire Vega,Dmm Dream Club Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3998,3998,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,4.0,13,4,5.75,0.05,Sakura Toujours (JPN),7,G,128,,1:33.87,93.87,13.6,Daisuke Sasaki,Noriyuki Hori,,–,99,Neo Universe (JPN),Sakura Reine (JPN),Symboli Kris S,Sakura Commerce Co Ltd,,Niigata,139.1838101332008,37.949180519264424
3999,3999,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,10.0,14,10,8.25,2.5,Parallel Vision (JPN),5,H,128,,1:34.28,94.28,14.4,Kosei Miura,Sakae Kunieda,,–,93,Kizuna (JPN),Art Brut (JPN),Makfi,Carrot Farm Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4000,4000,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,2.0,15,2,8.75,0.3,Daddys Vivid (JPN),6,H,126,,1:34.36,94.36,95.0,Genki Maruyama,Teruhiko Chida,,–,90,Kizuna (JPN),Katies Gift (JPN),French Deputy,Daishi Tajima,,Niigata,139.1838101332008,37.949180519264424
4001,4001,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,3.0,16,3,10,1.25,Corepetiteur (JPN),4,G,128,,1:34.57,94.57,71.0,Yukito Ishikawa,Kazuya Nakatake,,–,89,Just A Way (JPN),Vegas Night (USA),Coronados Quest,Makoto Kato,,Niigata,139.1838101332008,37.949180519264424
4002,4002,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,9.0,17,9,10.5,.5,Grande Mare (JPN),7,H,126,,1:34.65,94.65,220.0,Hironobu Tanabe,Kenichi Fujioka,,–,86,Lord Kanaloa (JPN),Grande Amore (JPN),Neo Universe,Carrot Farm Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4003,4003,2024-08-11,JPN,Niigata,07:45,Sekiya Kinen (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m,8f,1600,Good To Firm,Turf,18,17.0,18,17,13,2.5,World Winds (JPN),7,G,126,,1:35.07,95.07,401.0,Masami Matsuoka,Kazuhide Sasada,,–,80,Rulership (JPN),Asian Winds (JPN),Fuji Kiseki,Hiroyuki Kawakatsu,,Niigata,139.1838101332008,37.949180519264424
4004,4004,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,9.0,1,9,0,0,Total Clarity (JPN),2,C,121,,1:34.20,94.20,11.7,Yuichi Kitamura,Manabu Ikezoe,174788.37,–,100,Bago (FR),Bit Rate (JPN),Special Week,Carrot Farm Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4005,4005,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,6.0,2,6,.5,.5,Caught Alliciant (JPN),2,F,121,,1:34.28,94.28,2.6,Akira Sugawara,Daishi Ito,67442.64,–,99,Saturnalia (JPN),Caught Charmant (JPN),Hearts Cry,Teruya Yoshida,,Niigata,139.1838101332008,37.949180519264424
4006,4006,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,10.0,3,10,3.5,3,Prokleia (JPN),2,F,121,,1:34.78,94.78,9.0,Akihide Tsumura,Shinya Kobayashi,43745.82,–,92,Epiphaneia (JPN),Prokris (JPN),King Kamehameha,Sunday Racing Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4007,4007,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,8.0,4,8,3.75,0.3,Magical Fairy (JPN),2,F,121,,1:34.83,94.83,22.9,Ryuji Wada,Ryo Terashima,26175.09,–,91,Saturnalia (JPN),Magny Cours (JPN),Henny Hughes,Masatake Iida,,Niigata,139.1838101332008,37.949180519264424
4008,4008,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,1.0,5,1,4.5,.75,Jolie Reine (JPN),2,F,121,,1:34.95,94.95,7.1,Yukito Ishikawa,Masahiro Otake,17264.42,–,90,Maurice (JPN),Red Regnant (JPN),Lord Kanaloa,Carrot Farm Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4009,4009,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,3.0,6,3,6.25,1.75,Star Wave (JPN),2,C,121,,1:35.24,95.24,4.7,Kosei Miura,Ryo Takei,,–,86,Kingman (GB),Cosmopolitan Queen GB,Dubawi,Tn Racing,,Niigata,139.1838101332008,37.949180519264424
4010,4010,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,2.0,7,2,6.75,.5,Sourire Mignon (JPN),2,F,121,,1:35.33,95.33,77.0,Manami Nagashima,Yasuyuki Takahashi,,–,85,Mr Melody (USA),Rumino Harebutai (JPN),Kurofune,Toshiyuki Fukumori,,Niigata,139.1838101332008,37.949180519264424
4011,4011,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,11.0,8,11,7.5,.75,Kitano Kunikara (JPN),2,F,121,,1:35.45,95.45,70.0,Makoto Sugihara,Shigeyuki Kojima,,–,83,Danon Ballade (JPN),Kitano Ritsumei (JPN),Ill Have Another,Mill Farm Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4012,4012,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,4.0,9,4,7.75,0.3,Shin Forever (USA),2,C,121,,1:35.49,95.49,4.5,Yasunari Iwata,Hideyuki Mori,,–,82,Complexity (USA),Praising (USA),Pulpit,Susumu Fujita,,Niigata,139.1838101332008,37.949180519264424
4013,4013,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,7.0,10,7,8.25,0.3,Keiten Aijin (JPN),2,C,121,,1:35.58,95.58,45.0,Genki Maruyama,Kiyoshi Tani,,–,81,Ares Barows (JPN),Kashino Tida (JPN),Came Home,Koji Oka,,Niigata,139.1838101332008,37.949180519264424
4014,4014,2024-08-25,JPN,Niigata,07:45,Niigata Nisai Stakes (2yo) (Turf),Flat,,Grade 3,,2yo,,1m,8f,1600,Good To Firm,Turf,11,5.0,11,5,9,.75,Moja Leo (JPN),2,C,121,,1:35.70,95.70,94.0,Arata Saito,Makoto Saito,,–,80,Leontes (JPN),Terme Di Caracalla (JPN),Harbinger,Moja,,Niigata,139.1838101332008,37.949180519264424
4015,4015,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,4.0,1,3,0,0,Shinryokuka (JPN),4,F,119,,1:58.00,118.00,26.0,Hatsuya Kowata,Masahiro Takeuchi,241852.31,–,106,Satono Diamond (JPN),Lei Carla (JPN),King Kamehameha,Kentaro Yui,,Niigata,139.1838101332008,37.949180519264424
4016,4016,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,7.0,2,6,0.05,0.05,Seleccion (JPN),5,H,123,,1:58.01,118.01,4.6,Kiwamu Ogino,Yasuo Tomomichi,95355.31,–,110,Hearts Cry (JPN),Cursora (ARG),Candy Stripes,Carrot Farm Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4017,4017,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,9.0,3,8,.5,.5,Kings Palace (JPN),5,H,126,,1:58.08,118.08,2.8,Masami Matsuoka,Hirofumi Toda,61600.58,–,112,King Kamehameha (JPN),Dubawi Heights GB,Dubawi,Shadai Race Horse Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4018,4018,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,1.0,4,1,.75,0.3,Gold Princess (JPN),4,F,117,,1:58.12,118.12,23.9,Kazuki Kikuzawa,Ryo Terashima,36199.6,–,102,Gold Actor (JPN),Gold Elf (JPN),King Halo,Hisayo Ishiro,,Niigata,139.1838101332008,37.949180519264424
4019,4019,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,12.0,5,11,1.25,.5,Red Radiance (JPN),5,H,129,,1:58.21,118.21,4.2,Keita Tosaki,Yasuo Tomomichi,23947.43,–,113,Deep Impact (JPN),Performada (ARG),Jump Start,Tokyo Horse Racing Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4020,4020,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,5.0,6,4,1.75,0.3,Huayuan (JPN),6,M,117,,1:58.29,118.29,42.0,Hiroshi Kitamura,Kazuhiro Seishi,,–,100,Vincennes (JPN),Sakura Papyrus (JPN),Agnes Digital,Tsuyoshi Tanioka,,Niigata,139.1838101332008,37.949180519264424
4021,4021,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,11.0,7,10,2.25,.5,Edel Blume (JPN),5,M,119,,1:58.38,118.38,5.8,Yuga Kawada,Yuichi Fukunaga,,–,101,Harbinger (GB),Adelheid (JPN),Agnes Tachyon,Silk Racing Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4022,4022,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,10.0,8,9,2.75,.5,Balaji (JPN),5,G,123,,1:58.46,118.46,49.0,Akira Sugawara,Yuichi Shikato,,–,104,Vincennes (JPN),Cedar Arazi (JPN),Arazi,Makio Okada,,Niigata,139.1838101332008,37.949180519264424
4023,4023,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,3.0,9,2,5.25,2.5,June Aoniyoshi (JPN),4,C,121,,1:58.88,118.88,19.8,Kenichi Ikezoe,Takeshi Matsushita,,–,97,Kizuna (JPN),All Brand New (JPN),Nobo Jack,Jun Yoshikawa,,Niigata,139.1838101332008,37.949180519264424
4024,4024,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,8.0,10,7,8.25,3,Alice Verite (JPN),4,F,117,,1:59.38,119.38,10.6,Yuichiro Shibata,Kazuya Nakatake,,–,87,Kizuna (JPN),Lumiere Verite (USA),Cozzene,Makoto Kato,Evenly away - early pace and led after 1f - seven lengths clear 4f out - reduced lead over 2f out - ridden and headed 1 1/2f out - soon weakened,Niigata,139.1838101332008,37.949180519264424
4025,4025,2024-09-01,JPN,Niigata,07:45,Niigata Kinen Handicap) (3yo+) (Turf),Flat,,Grade 3,,3yo+,,1m2f,10f,2000,Good To Firm,Turf,11,6.0,11,5,11.75,3.5,Ask Wild More (JPN),5,H,123,,1:59.96,119.96,162.0,Daito Ozawa,Hideaki Fujiwara,,–,86,Kizuna (JPN),La Seleccion (JPN),Zenno Rob Roy,Hirosaki Toshihiro Hd Co Ltd,,Niigata,139.1838101332008,37.949180519264424
4026,4026,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,1.0,1,1,0,0,Costa Bonita (JPN),5,M,121,,1:46.90,106.90,4.4,Mirai Iwata,Yoshiaki Sugiyama,225924.48,–,114,Isla Bonita (JPN),Lady Ying (FR),Kendor,Tatsuo Tanikake,,Fukushima,140.4802931871703,37.765457167516345
4027,4027,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,14.0,2,14,0.3,0.3,Feel Sympathy (JPN),5,M,121,,1:46.95,106.95,14.9,Ryuto Yokoyama,Shigeyuki Kojima,90008.91,–,113,Behkabad (FR),Smart Sympathy (JPN),Dance In The Dark,Makio Okada,,Fukushima,140.4802931871703,37.765457167516345
4028,4028,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,8.0,3,8,1.25,1,Win Pyxis (JPN),5,M,121,,1:47.11,107.11,8.2,Masami Matsuoka,Hiroyuki Uehara,56142.79,–,111,Gold Ship (JPN),Cosmo Access (JPN),Roses In May,Win Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4029,4029,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,3.0,4,3,2.5,1.25,Pink Jin (JPN),4,F,121,,1:47.32,107.32,234.0,Hiroto Mayuzumi,Michio Minamida,33415.01,–,108,Danon Ballade (JPN),Omi Cherish (JPN),Captain Steve,Mill Farm Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4030,4030,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,2.0,5,2,2.75,0.3,Erika Vita (JPN),5,M,123,,1:47.36,107.36,41.0,Akatsuki Tomita,Sakae Kunieda,22276.68,–,110,King Kamehameha (JPN),Marciano (JPN),Fuji Kiseki,Masahiro Miki,,Fukushima,140.4802931871703,37.765457167516345
4031,4031,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,11.0,6,11,3.25,0.3,Tagano Passion (JPN),6,M,121,,1:47.44,107.44,7.7,Yuji Hishida,Koshiro Take,,–,107,King Kamehameha (JPN),Admire Silk (JPN),Symboli Kris S,Ryoji Yagi,,Fukushima,140.4802931871703,37.765457167516345
4032,4032,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,6.0,7,6,3.75,.5,Eliotropio (JPN),5,M,121,,1:47.53,107.53,61.0,Shu Ishibashi,Masashi Fukayama,,–,106,Gold Ship (JPN),Meine Giada (JPN),Jade Robbery,Thoroughbred Club Ruffian Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4033,4033,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,5.0,8,5,4,0.3,Tosen Laurier (JPN),4,F,121,,1:47.57,107.57,48.0,Yuji Tannai,Michihiro Ogasa,,–,105,Satono Crown (JPN),Tosen Natural (JPN),Meisho Samson,Takaya Shimakawa,,Fukushima,140.4802931871703,37.765457167516345
4034,4034,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,9.0,9,9,5.75,1.75,Emu (JPN),4,F,121,,1:47.86,107.86,19.6,Akira Sugawara,Shoichiro Wada,,–,102,Harbinger (GB),Sourire (JPN),Special Week,Koji Maeda,,Fukushima,140.4802931871703,37.765457167516345
4035,4035,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,12.0,10,12,7.5,1.75,La Ruelle (JPN),5,M,121,,1:48.15,108.15,18.9,Yuichi Kitamura,Yoshito Yahagi,,–,98,Deep Impact (JPN),Kauai Lane (JPN),King Kamehameha,Shadai Race Horse Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4036,4036,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,16.0,11,16,8.75,1.25,Grand Bernadette (JPN),4,F,121,,1:48.36,108.36,6.2,Takeshi Yokoyama,Masahiro Otake,,–,95,Kizuna (JPN),Lovely Bernadette (USA),Wilburn,Dmm Dream Club Co Ltd,,Fukushima,140.4802931871703,37.765457167516345
4037,4037,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,4.0,12,4,9,0.3,Peisha Flower (JPN),4,F,121,,1:48.40,108.40,182.0,Manami Nagashima,Yasuyuki Takahashi,,–,95,Nishiken Mononofu (JPN),Peisha Flores (JPN),Victoire Pisa,Naoto Kitajo,,Fukushima,140.4802931871703,37.765457167516345
4038,4038,2024-04-20,JPN,Fukushima,07:25,Fukushima Himba Stakes (4yo+ Fillies & Mares) (Turf),Flat,,Grade 3,,4yo+,F & M,1m1f,9f,1800,Good To Firm,Turf,16,7.0,13,7,39,30,Huayuan (JPN),6,M,121,,1:53.40,113.40,59.0,Kazuki Kikuzawa,Kazuhiro Seishi,,–,–,Vincennes (JPN),Sakura Papyrus (JPN),Agnes Digital,Tsuyoshi Tanioka,,Fukushima,140.4802931871703,37.765457167516345
